Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,05/24/2018,12/30/1899 10:10:00,12/30/1899 10:20:00,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,05/24/2018,12/30/1899 10:10:00,12/30/1899 10:20:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,05/24/2018,12/30/1899 10:10:00,12/30/1899 10:20:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,05/24/2018,12/30/1899 10:10:00,12/30/1899 10:20:00,Brian Swimelar,1,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0207,Forest,2018,05/24/2018,12/30/1899 10:27:00,12/30/1899 10:37:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25.5,66.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Phoebe,Sayornis phoebe,178329,85813,EAPH,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
ANTI,NA,ANTI 2,ANTI-0201,Forest,2018,05/24/2018,12/30/1899 10:43:00,12/30/1899 10:53:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.8999996185303,55.2000007629395,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,House Finch,Haemorhous mexicanus,,926917,HOFI,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,5 - 7.5 min,Visualization,,TRUE,,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0025,Forest,2018,06/25/2018,12/30/1899 05:40:00,12/30/1899 05:50:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,22.8999996185303,68.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Yellow-billed Cuckoo,Coccyzus americanus,177831,89102,YBCU,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0036,Forest,2018,06/25/2018,12/30/1899 08:17:00,12/30/1899 08:27:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,22.3999996185303,78.8000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,06/26/2018,12/30/1899 06:12:00,12/30/1899 06:22:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,17.8999996185303,71.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
